       CYCLE                    TASK                       JOBID               STATE         EXIT STATUS     TRIES      DURATION
201906190600          echgres_v15_05                    53909695           SUCCEEDED                   0         1         277.0
201906190600          echgres_v15_06                    53909696           SUCCEEDED                   0         1         284.0
201906190600          echgres_v15_07                    53909697           SUCCEEDED                   0         1         285.0
201906190600          echgres_v15_08                    53909698           SUCCEEDED                   0         1         278.0
201906190600               hera2hpss                    53913640           SUCCEEDED                   0         1         310.0
================================================================================================================================
201906191200               hpss2hera                    53913915           SUCCEEDED                   0         1         344.0
201906191200          echgres_v15_01                    53914320           SUCCEEDED                   0         1         430.0
201906191200          echgres_v15_02                    53914321           SUCCEEDED                   0         1         281.0
201906191200          echgres_v15_03                    53914322           SUCCEEDED                   0         1         281.0
201906191200          echgres_v15_04                    53914323           SUCCEEDED                   0         1         285.0
201906191200          echgres_v15_05                    53914324           SUCCEEDED                   0         1         309.0
201906191200          echgres_v15_06                    53914325           SUCCEEDED                   0         1         308.0
201906191200          echgres_v15_07                    53914326           SUCCEEDED                   0         1         307.0
201906191200          echgres_v15_08                    53914327           SUCCEEDED                   0         1         314.0
201906191200               hera2hpss                    53920503           SUCCEEDED                   0         1         381.0
================================================================================================================================
201906191800               hpss2hera                    53920877           SUCCEEDED                   0         1         365.0
201906191800          echgres_v15_01                    53921183           SUCCEEDED                   0         1         470.0
201906191800          echgres_v15_02                    53921184           SUCCEEDED                   0         1         319.0
201906191800          echgres_v15_03                    53921185           SUCCEEDED                   0         1         312.0
201906191800          echgres_v15_04                    53921186           SUCCEEDED                   0         1         315.0
201906191800          echgres_v15_05                    53921187           SUCCEEDED                   0         1         327.0
